"","Composer","nPVI_Entire","Nine_Eight","pitch_correlation","pitch_entropy","parallel_motion","similar_motion","oblique_motion","t1_1","t1_2","t1_3","t1_4","t1_5","t1_6","t1_7","t2_1","t2_2","t2_3","t2_4","t2_5","t2_6","t2_7","t3_1","t3_2","t3_3","t3_4","t3_5","t3_6","t3_7","t4_1","t4_2","t4_3","t4_4","t4_5","t4_6","t4_7","t5_1","t5_2","t5_3","t5_4","t5_5","t5_6","t5_7","t6_1","t6_2","t6_3","t6_4","t6_5","t6_6","t6_7","t7_1","t7_2","t7_3","t7_4","t7_5","t7_6","t7_7","rising_passing","downward_passing","upper_neighbor","lower_neighbor","double_neighbor_ul","double_neighbor_lu","upper_echappee","lower_echappee","ascending_short_nota_cambiata","descending_short_nota_cambiata","ascending_long_nota_cambiata","descending_long_nota_cambiata","rising_anticipation","descending_anticipation","reverse_ascending_nota_cambiata","reverse_descending_nota_cambiata","reverse_upper_echappee","reverse_lower_echappee","ternary_suspension","binary_suspension","ternary_suspension_agent","binary_suspension_agent","fake_suspension_step_up","fake_suspension_step_down","resolution_against_suspension_dissonance","suspension_repeated_note","suspension_missing_agent_approached_step_up","suspension_missing_agent_approached_step_down","dissonant_third_quarter_rising_pt","dissonant_third_quarter_falling_pt","dissonant_third_quarter_un","dissonant_third_quarter_ln","appoggiature_approached_from_below","appoggiature_approached_from_above","ascending_accented_pt","descending_accented_pt","accented_upper_neighbor","descending_lower_neighbor","chanson_idiom","unclassified_2_or7","unclassified_4","total","mvmnt"
"485","attribution_data_updated.csv:la Rue_Pierre de",114.712,1,0.921023811,6.99212,0.083665339,11.48,63.22,3.846,4.19,0.481,1.511,0.069,1.236,4.396,5.151,0.824,3.64,0.206,0.549,0,1.099,1.03,4.19,1.717,4.876,0.687,0.275,0.687,0.481,1.786,4.945,4.876,4.945,0.343,1.305,1.168,0,1.374,5.426,3.022,3.297,0.412,0.206,0,0.069,0.824,4.052,1.236,3.64,4.396,0.412,1.305,0.962,1.648,3.503,3.709,67,53,8,41,11,10,5,21,7,16,0,6,3,22,1,20,1,3,19,52,14,39,6,6,0,10,10,5,1,25,6,1,7,18,5,10,1,0,6,3,8,1420,"sanctus"
"486","attribution_data_updated.csv:Josquin des Prez",98.4197,0,0.904496523,6.59705,0.122395833,18.16,59.14,3.826,6.602,0.525,1.425,1.275,1.125,5.476,5.851,1.65,5.476,0.3,0.225,0.15,0.525,2.101,4.276,1.35,4.876,0.675,0.3,0,0.6,0.825,5.176,1.5,5.101,0.3,0.3,1.875,0.225,0.975,4.726,2.401,4.426,0.3,1.275,0.825,0,0.3,4.501,1.65,3.601,4.726,0.15,0,0.3,0.9,4.576,0.45,101,36,8,35,11,11,7,22,10,23,0,8,4,18,1,23,6,0,13,37,6,23,4,5,0,9,10,4,1,20,6,2,6,19,14,16,0,1,4,4,4,1364,"sanctus"
"487","attribution_data_updated.csv:la Rue_Pierre de",109.841,4,0.768820874,6.9422,0.080443828,14.23,60.44,3.509,4.043,1.068,0.153,1.602,1.754,7.094,6.484,1.754,3.127,0.458,0.839,0.229,0.915,1.373,4.805,1.068,3.356,0.763,0.229,0,0.076,1.144,3.966,0.458,5.034,0.076,0,1.907,0.915,1.754,6.026,4.119,4.653,0.153,0.763,0.458,0.229,0.381,5.95,1.449,3.585,5.187,0.381,0.229,0,1.373,4.424,0.686,48,51,6,23,12,10,5,22,7,25,1,11,2,20,1,19,1,1,13,59,8,48,4,6,0,8,10,4,4,26,6,2,5,16,5,12,0,1,9,4,3,1306,"sanctus"
"488","attribution_data_updated.csv:la Rue_Pierre de",111.517,3,0.86116248,6.7367,0.095100865,14.53,64.19,2.718,3.624,1.812,0.494,0.659,0.741,5.931,6.178,1.153,4.036,0.577,0.412,0,0.659,0.577,6.755,2.389,4.119,0.494,0.329,0.329,0.659,0.659,5.519,2.142,3.624,0.577,0.329,0.906,0,0.741,5.766,4.613,3.624,1.236,0.082,0,0.082,0.412,6.013,1.071,3.542,5.519,0.165,0.412,0.247,0.906,4.942,2.224,55,47,6,34,10,9,7,22,7,14,0,5,2,15,1,20,1,3,7,58,2,46,4,5,0,8,10,2,1,29,6,1,7,15,2,17,0,0,10,2,3,1159,"sanctus"
"489","attribution_data_updated.csv:la Rue_Pierre de",117.105,1,0.855560729,6.84276,0.13655914,14.28,61.85,3.215,4.632,0.327,1.798,0,1.635,4.578,4.959,0.981,3.76,0.272,0,0.109,0.763,1.417,3.379,1.907,5.886,0.272,0.654,0.163,0.817,0.708,5.613,2.997,5.123,1.417,0.872,0.599,0,0.763,4.796,0.981,5.068,0.109,0.49,0.218,0.272,1.635,5.559,2.561,5.395,5.286,0.872,0.654,0.218,0.381,4.796,1.09,86,75,7,35,12,8,4,27,7,21,0,19,5,21,1,21,1,2,7,70,2,57,5,5,0,10,10,4,1,23,6,1,7,18,3,8,0,0,11,3,9,1798,"sanctus"
"490","attribution_data_updated.csv:la Rue_Pierre de",101.767,0,0.786169832,6.80711,0.105124836,16.37,58.79,3.028,4.296,1.268,0.986,1.056,0.493,5.775,5.986,0.986,4.085,0.423,0.563,0,0.845,0.845,5.704,2.113,5,0.423,1.056,0.211,0.493,0.986,5.211,1.127,4.366,0.211,1.408,1.268,0.141,1.62,4.93,2.746,4.437,0.915,0.423,0.07,0,0.915,5.563,0.634,2.746,5.282,0.352,1.056,0.352,1.549,3.521,2.535,61,41,6,31,11,9,5,22,7,19,0,4,3,16,3,23,1,3,8,55,2,43,2,5,0,7,11,4,2,25,7,1,7,17,4,16,0,0,8,2,5,1378,"sanctus"
"491","attribution_data_updated.csv:la Rue_Pierre de",118.731,1,0.897747098,6.6826,0.083981337,15.05,60.32,1.716,4.426,0.994,1.084,0.903,0.542,6.233,6.775,1.987,5.059,0.542,0.361,0.09,0.632,0.723,7.046,2.078,4.336,0.181,0.452,0.542,0.452,1.084,5.149,1.174,4.426,0.452,0.632,1.355,0.09,1.265,4.788,2.8,3.794,0.903,0.09,0.452,0,0.542,5.691,0.452,3.342,4.788,0.361,0.723,0.361,1.355,4.517,2.258,42,42,6,31,11,11,7,21,7,18,1,6,2,17,1,20,2,2,8,44,1,32,4,4,0,8,11,4,1,29,6,2,7,18,5,11,1,0,7,1,4,1108,"sanctus"
"492","attribution_data_updated.csv:la Rue_Pierre de",107.357,2,NA,6.92579,0.14504717,16.26,60.74,2.339,5.198,0.845,0.65,1.105,1.105,5.003,5.003,1.884,4.418,0.325,0.78,0,1.949,1.559,5.003,1.235,3.769,0.195,0.065,0.13,0.65,1.3,3.314,0.78,5.328,0.26,0.975,1.559,0.13,1.494,5.458,3.314,4.224,1.235,0.13,0.195,0,1.819,5.653,0.13,3.704,5.003,0.26,0.65,0.325,1.17,5.783,2.599,76,61,7,37,12,11,5,23,8,20,0,7,2,18,7,25,1,2,8,50,3,37,2,7,0,7,13,6,1,18,8,2,6,17,1,8,2,0,16,0,9,1550,"sanctus"
"493","attribution_data_updated.csv:la Rue_Pierre de",103.249,1,0.87679629,6.67578,0.083462133,15.54,60.41,2.896,4.796,0.905,0.271,0.905,0.633,6.606,5.792,3.258,3.801,0.362,2.081,0.543,2.081,1.538,5.611,0.995,3.258,0.814,0.452,0,0.09,0.452,4.253,0.724,3.71,0.271,0.09,2.172,0.633,1.81,4.615,4.525,3.982,0.452,0.452,1.81,0.181,0.452,4.977,1.719,2.715,4.525,0.452,0.543,0,1.448,4.706,0.633,33,49,6,32,13,10,6,24,7,18,0,5,2,16,3,24,2,3,7,49,2,37,4,4,0,10,11,6,1,11,7,2,7,18,3,10,0,0,4,3,6,1098,"sanctus"
"494","attribution_data_updated.csv:la Rue_Pierre de",108.974,0,0.933565236,6.91228,0.111111111,14.27,63.06,2.783,6.214,0.324,1.359,0.324,1.812,4.207,5.178,1.618,5.113,0.777,1.165,0.259,0.518,1.165,3.819,0.388,6.019,0.324,0.194,0,0.453,2.006,5.307,2.977,5.502,0.194,0.712,1.618,0.259,1.036,5.307,3.236,4.078,0.583,0.324,0.712,0,0.388,4.337,1.1,4.725,4.725,0.259,0.065,0.194,1.165,4.142,1.036,88,72,7,32,13,10,11,24,7,17,0,7,2,18,4,25,1,3,7,60,2,47,6,6,0,9,11,7,1,14,7,1,7,19,4,11,0,0,10,6,5,1538,"sanctus"
"495","attribution_data_updated.csv:la Rue_Pierre de",97.2781,2,0.745134588,6.65576,0.150845254,17.81,57.39,3.41,6.054,1.392,0.835,0.696,0.835,5.567,5.567,0.905,5.985,0.278,1.322,0.07,1.253,2.157,6.541,1.601,4.871,0.696,0.626,0,0.07,0.835,5.289,0.905,4.802,0.139,0.07,1.74,0.418,2.088,4.662,3.549,3.827,0.348,0.626,0.487,0.139,0.278,4.593,0.905,2.853,4.732,0.139,0.418,0,0.835,3.619,0.974,60,47,8,38,11,10,4,22,7,16,0,8,2,17,2,20,1,2,7,61,2,49,4,4,0,9,11,4,1,21,8,1,7,18,6,16,1,0,11,5,5,1401,"sanctus"
"496","attribution_data_updated.csv:la Rue_Pierre de",112.422,1,0.84609164,6.98964,0.10324826,14.13,59.03,2.627,4.816,0.876,0.625,0.75,0.438,5.066,5.253,1.501,4.378,0.313,0.5,0,1.126,1.251,4.878,2.564,4.378,0.438,0.313,0.625,0.625,1.188,4.19,2.752,3.877,0.188,0.75,0.75,0.125,1.251,4.128,4.065,4.941,1.126,0,0,0.125,0.813,4.69,0.688,4.003,5.441,0.375,1.313,0.5,1.814,3.627,3.94,68,52,6,30,9,9,5,22,7,18,0,7,2,17,2,21,1,6,7,64,2,52,2,5,0,7,10,2,1,24,6,1,7,16,1,8,0,0,10,0,3,1549,"sanctus"
"497","attribution_data_updated.csv:la Rue_Pierre de",116.77,1,0.900781383,7.01573,0.081081081,14.01,60.73,3.61,4.905,0.749,1.499,0.545,1.362,3.815,5.858,2.861,3.202,1.294,0.272,0.409,0.817,1.09,4.768,1.431,4.087,0.545,0.136,0,0.681,1.158,6.063,3.065,4.564,0.477,0.681,1.226,0.341,0.886,4.905,2.793,3.951,0.477,0.954,0.272,0,1.362,4.36,3.338,3.747,3.474,0.409,0,0.136,0.886,4.837,1.703,48,62,7,33,11,11,5,23,7,16,0,6,2,21,1,21,2,4,8,51,3,37,6,5,0,10,10,5,3,26,6,1,7,18,3,8,0,0,2,2,4,1421,"sanctus"
"498","attribution_data_updated.csv:la Rue_Pierre de",103.793,0,0.89109629,6.83286,0.079722704,17.39,54.98,3.002,4.658,1.242,1.242,0.932,1.242,4.969,6.625,2.381,3.106,1.553,1.139,0,1.346,1.863,5.694,1.139,2.484,0.414,0.104,0,0.725,1.656,4.969,3.934,4.348,0.414,0.518,1.967,0.828,1.035,5.487,2.277,2.795,1.449,0.932,0,0,1.035,4.762,1.139,2.07,3.209,0.414,0.104,0.414,1.656,4.658,2.07,23,34,8,22,9,9,4,18,7,21,0,6,2,15,1,21,1,2,7,33,2,21,2,2,0,8,10,2,0,16,6,1,7,16,4,9,0,0,6,1,6,946,"sanctus"
"499","attribution_data_updated.csv:la Rue_Pierre de",115.742,0,0.943333701,6.81698,0.149833518,15.99,61,3.39,4.676,0.877,1.052,0.584,0.818,5.026,6.078,2.046,4.091,1.344,0.994,0.058,0.76,1.403,5.377,0.701,3.624,0.351,0.234,0,0.584,1.403,5.026,1.87,5.494,0.351,0.409,1.286,0.818,0.935,6.02,2.747,4.676,0.76,0.468,0.584,0,0.818,5.435,0.994,3.565,4.442,0.234,0,0,1.403,4.559,1.636,63,67,12,37,11,9,5,25,7,20,0,8,4,14,3,24,1,2,7,77,2,65,2,7,0,7,11,4,3,27,8,1,7,17,6,12,0,0,13,1,4,1681,"sanctus"
"500","attribution_data_updated.csv:la Rue_Pierre de",124.342,0,0.699992904,6.53926,0.121212121,13.35,61.53,2.993,3.873,0.704,1.056,0,2.113,2.289,4.225,7.746,2.817,2.817,1.585,0.352,1.761,1.408,3.697,1.585,2.993,0,0.352,0,0.704,3.169,3.345,2.641,5.458,0.528,0.528,0.528,1.585,1.408,4.225,2.817,2.993,0.352,0.176,0.528,0.352,1.937,3.697,2.993,4.049,3.345,0.176,0.176,0.88,0.704,4.401,1.937,14,16,7,20,11,7,4,21,7,16,0,7,5,22,1,22,1,2,13,29,7,17,4,7,0,10,10,4,3,0,4,2,7,19,2,6,0,0,1,2,5,558,"sanctus"
"501","attribution_data_updated.csv:la Rue_Pierre de",103.436,2,0.848579668,6.81553,0.119944212,17.77,58.77,3.231,4.615,1.077,1.615,1.923,0.769,5.385,7,1.615,3.846,0.923,1.538,0,0.692,1.462,5.538,0.923,4,0.308,0.077,0.308,0.462,1.462,5,2.308,3.769,0.538,1.231,1.615,0.692,1,5.308,4.538,2.769,1,0.385,0.462,0.077,0.538,4.231,0.846,2.385,5.077,0.846,0.462,0.154,0.923,3.846,1.231,37,43,7,26,9,9,11,25,7,14,0,6,2,20,1,21,1,2,7,48,2,36,3,3,0,8,10,2,1,30,6,2,7,16,4,9,0,1,8,4,3,1260,"sanctus"
"502","attribution_data_updated.csv:la Rue_Pierre de",96.9639,0,0.891704383,6.29327,0.070017953,15.71,59.06,1.215,5.364,1.518,1.417,1.012,1.113,4.757,5.466,0.506,4.757,0.101,1.215,0,1.619,0.607,6.275,1.215,4.453,0.101,0.202,0.607,1.113,0.405,3.543,1.215,5.769,1.113,1.012,1.721,0.202,1.822,4.858,2.429,4.96,1.012,0.202,0,0.101,0.81,6.174,0.506,3.947,6.478,0.101,0.506,0.911,0.405,3.947,1.215,65,53,7,22,12,11,4,22,8,16,0,5,2,16,2,22,2,2,9,31,3,18,4,5,2,10,11,5,1,23,6,1,8,18,2,10,0,0,1,2,5,976,"sanctus"
"503","attribution_data_updated.csv:la Rue_Pierre de",103.906,0,0.915822368,6.90096,0.087882823,16.56,53.15,2.685,4.4,0.82,0.895,1.193,0.895,4.101,4.773,2.461,4.922,1.044,1.864,0.149,0.969,1.119,5.22,1.715,4.698,0.224,0.075,0.597,0.075,2.685,4.623,1.268,4.847,0.075,0.597,1.417,0.82,0.746,5.369,3.207,4.922,1.268,0.075,0.224,0,0.671,4.325,0.895,3.803,4.698,0.149,0.671,0.298,2.535,3.207,1.715,35,30,7,40,10,11,9,23,7,14,0,5,2,15,4,23,1,4,8,56,2,45,2,3,1,7,11,5,1,9,7,1,7,16,4,9,0,0,6,0,7,1313,"sanctus"
"504","attribution_data_updated.csv:Josquin des Prez",105.144,1,0.779651348,6.80467,0.110441767,16.21,59.71,3.634,3.294,1.363,1.079,0.681,1.476,4.6,3.464,0,2.271,0.17,0,0,1.022,1.817,2.499,2.726,5.622,0.341,1.193,0.625,0.852,0.625,4.77,1.647,5.224,1.249,0.681,2.215,0,2.385,5.565,3.123,4.713,0.738,0.454,0.114,0.284,1.988,6.36,1.193,4.145,3.634,0.284,1.136,0.114,2.839,4.145,1.647,40,74,11,27,13,11,9,25,9,17,0,4,4,30,3,26,5,11,7,69,1,55,4,4,0,9,11,8,1,25,8,3,6,19,3,10,3,1,4,8,9,1784,"sanctus"
"505","attribution_data_updated.csv:la Rue_Pierre de",105.988,0,0.911722097,6.64104,0.087931034,13.63,64.31,2.657,4.08,1.518,0.38,1.139,0.569,5.977,5.882,1.139,4.459,0.38,0.759,0,0.854,0.664,7.211,2.277,3.321,0.759,0.285,0.664,0.095,0.569,5.313,1.233,3.605,0.474,0.095,1.992,0.285,0.949,5.408,5.693,3.605,1.708,0.095,0,0,0.664,5.218,0.285,3.226,5.218,0.285,0.474,0.19,1.708,4.459,2.182,43,45,7,31,9,10,6,24,9,16,0,4,2,17,1,23,1,2,9,45,4,31,2,2,0,10,10,4,1,30,6,1,8,17,2,7,0,0,10,1,4,1006,"sanctus"
"506","attribution_data_updated.csv:la Rue_Pierre de",106.004,3,0.919969898,7.01499,0.128888889,19.74,53.86,1.768,4.125,1.12,0.707,1.296,0.766,5.893,5.598,2.239,4.478,0.825,1.002,0.059,1.12,1.414,6.364,1.296,3.182,0.53,0.059,0.589,0.648,1.237,4.125,2.062,4.361,0.177,1.296,0.943,0.707,1.12,6.011,4.007,3.359,0.825,0.177,0.177,0,0.884,4.832,0.766,2.77,5.421,0.589,0.53,0.177,1.002,4.95,2.416,45,48,7,29,10,9,4,25,7,15,1,11,2,21,6,22,1,1,10,63,5,51,2,1,0,7,11,2,4,17,7,1,7,16,2,11,1,0,4,3,7,1684,"sanctus"
"507","attribution_data_updated.csv:Josquin des Prez",109.103,2,0.600188401,6.92159,0.112771739,14.32,61.4,2.961,4.441,0.538,2.423,0.404,1.682,4.913,4.307,0.202,4.172,0.673,0.202,0.135,1.211,1.211,3.499,0.471,5.316,0.404,0,0,0.875,1.682,4.509,4.105,5.518,0.942,1.279,1.279,0.067,1.009,4.105,0.74,5.922,0.808,1.009,0.135,0,1.548,3.97,0.606,5.855,5.989,0.404,0.202,0.875,2.826,3.903,0.673,86,53,8,36,12,11,6,24,9,17,1,25,3,22,1,22,6,1,14,36,10,25,4,6,1,11,9,4,1,15,6,4,6,16,2,12,1,1,5,1,5,1482,"sanctus"
"508","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",106.797,4,0.867451703,6.58441,0.146892655,18.7,47.96,3.665,3.971,0.55,1.222,0,1.344,4.887,4.459,1.466,3.36,0.244,0,0.122,0.733,1.833,3.787,3.91,4.582,0.367,1.283,0.061,0.55,0.489,6.17,2.321,3.054,1.649,0.733,0.305,0,0.55,4.398,1.161,4.582,0.244,0.489,0.367,0.916,1.894,5.742,4.52,4.643,5.009,0.305,0.672,0.489,0.916,3.91,2.077,37,32,5,26,5,11,11,20,7,11,3,2,10,19,2,13,3,1,5,68,3,63,1,7,2,15,10,11,0,0,3,3,4,15,0,17,2,1,9,0,0,1626,"credo"
"509","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",115.181,1,0.560972738,6.71736,0.155405405,17.22,54.04,3.626,4.341,1.43,0.817,0.97,0.46,5.312,5.465,2.349,4.494,0.664,1.021,0,0.868,0.868,6.333,1.379,3.984,0.46,0.102,0,0.358,1.021,4.494,2.707,4.443,0.255,0.919,1.379,0.46,0.97,5.26,4.852,3.32,1.481,0.153,0.102,0,0.306,4.699,1.124,3.115,4.597,0.306,0.46,0.664,1.379,4.239,1.992,56,83,4,28,5,12,10,18,8,12,1,1,13,18,2,16,2,0,5,81,3,76,1,9,2,18,11,10,0,0,3,4,4,14,1,22,2,2,10,0,2,1968,"credo"
"510","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",109.726,0,0.486514893,6.87401,0.183080808,19.35,49.03,5.525,4.475,0.276,1.823,0.884,1.492,3.481,5.359,2.818,3.481,1.05,0.718,0.552,0.552,0.387,4.586,0.994,4.641,0.331,0.552,0,1.215,0.994,5.525,4.862,4.365,0.331,0.387,0.884,0.442,0.994,4.088,2.376,4.807,0.497,0.608,0.663,0.166,0.663,4.972,3.26,4.199,3.923,0.11,0,0.442,0.442,4.033,0.773,53,36,4,31,7,11,12,18,10,12,1,8,9,23,2,17,2,1,7,76,5,68,1,10,2,17,11,10,0,0,3,3,4,17,0,15,2,4,9,0,0,1811,"credo"
"511","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",122.148,1,0.754140195,6.86402,0.112476371,14.66,55.95,5.11,3.891,1.219,1.125,0.844,0.422,6.657,5.11,0.891,4.079,0.516,0,0,0.328,1.922,5.72,3.141,4.266,0.328,0.328,0.141,0.844,0.703,5.157,2.344,3.985,0.891,0.188,0.891,0,1.36,4.36,2.625,4.548,0.938,0.188,0,0.141,0.891,5.954,1.782,3,5.298,0.047,0.609,0.188,1.594,3.657,1.782,57,61,5,42,5,12,10,19,7,14,8,11,12,21,3,13,2,0,4,108,3,104,2,9,1,16,11,8,0,0,3,4,4,13,1,19,2,1,12,0,0,2118,"credo"
"512","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",119.298,1,0.868734984,6.79267,0.155290102,15.31,55.54,3.313,4.213,1.677,0.859,0.654,0.368,5.808,5.644,1.022,4.09,0.613,0.286,0,0.695,1.309,6.462,3.313,3.926,0.573,0.409,0.613,0.532,0.368,4.294,1.636,4.335,0.941,0.532,1.35,0.082,1.472,4.703,5.031,3.354,1.227,0.204,0.041,0.245,0.409,5.235,1.145,2.986,4.908,0.204,1.268,0.532,0.736,3.804,2.577,99,99,4,28,5,12,14,22,7,13,1,8,8,22,3,17,2,0,6,76,4,68,1,7,4,18,11,11,0,0,3,3,4,19,0,67,2,2,12,0,1,2424,"credo"
"513","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",108.603,0,0.92843999,6.60565,0.177053824,19.1,47.26,5.303,3.914,0.884,0.947,2.083,0.884,4.924,5.682,2.588,3.535,0.316,0.631,0,0.821,1.263,5.303,2.967,3.093,0.253,0.126,0.694,0.442,1.073,3.725,1.831,4.104,0.189,0.568,1.831,0.316,1.263,4.987,5.619,3.535,0.947,0.063,0.126,0.063,0.505,4.23,0.947,2.967,4.482,0.126,0.947,0.568,2.02,3.03,3.283,43,35,5,24,5,10,9,17,7,10,1,2,8,20,2,12,2,0,4,49,2,46,1,6,1,16,10,9,0,0,3,3,4,12,0,13,2,2,8,0,1,1581,"credo"
"514","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",111.758,3,0.648401191,6.89459,0.135874878,15.52,55.88,3.828,4.962,1.04,0.803,1.701,0.378,5.955,4.726,1.843,5.009,0.331,0.803,0,1.134,1.087,5.104,1.56,4.348,0.236,0.236,0.095,0.567,0.851,2.977,2.032,5.388,0.142,0.378,2.221,0.898,1.087,4.112,4.726,4.442,0.945,0.095,0.095,0,0.614,4.584,0.851,3.544,5.718,0.284,0.614,0.284,1.323,3.875,2.174,102,51,6,36,5,12,11,17,8,13,1,4,9,22,2,16,2,0,5,123,2,117,1,10,2,20,11,10,0,1,3,4,4,14,2,17,2,3,13,2,1,2103,"credo"
"515","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",108.868,2,0.648896468,6.4305,0.159744409,18.3,47.02,5.358,2.853,1.392,1.461,0.765,1.461,4.593,3.549,0.626,2.853,0.07,0.07,0.07,0.418,1.461,4.036,3.34,4.662,0.418,1.044,0.696,1.253,0.139,5.985,3.201,4.593,0.696,0.626,0.905,0,0.835,5.08,2.018,5.08,0.626,0.487,0.07,0.487,1.531,5.846,2.714,3.897,5.08,0.07,0.557,0.278,1.322,3.619,1.809,28,45,4,18,7,10,9,19,7,10,1,1,10,19,2,14,2,0,4,56,2,51,1,8,2,14,10,9,0,0,3,3,4,14,0,13,2,1,9,0,0,1460,"credo"
"516","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",126.208,4,0.757145297,7.08893,0.10460251,13.81,60.17,5.871,3.819,0.668,1.766,1.289,1.098,4.773,4.105,2.387,3.723,0.907,0.907,0.143,0.239,0.334,4.01,1.002,4.535,0.382,0.191,0,0.907,1.098,4.678,1.575,5.346,0.573,0.143,2.53,0.764,0.764,4.821,5.346,4.964,0.764,0.573,0.621,0,0.668,5.68,1.337,3.962,4.01,0.191,0,0.191,0.907,4.487,0.955,80,79,4,61,7,10,14,27,8,13,2,5,8,24,4,21,2,0,4,100,4,94,1,11,3,22,12,12,1,0,4,3,4,22,2,22,2,3,9,0,2,2054,"credo"
"517","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",111.603,0,0.689212079,6.57363,0.099611902,17.15,52.75,4.611,5.054,0,1.137,0.316,2.274,4.043,5.559,2.527,3.411,0.821,0.632,0.126,0.821,0.442,3.411,1.137,5.117,0.505,0.253,0,0.884,1.958,5.749,3.411,3.98,0.253,0.505,1.074,0.505,0.884,4.169,2.906,4.927,0.316,0.884,0.442,0,1.39,5.37,2.337,4.106,3.917,0,0,0.569,0.948,4.611,1.706,44,56,4,32,5,11,10,19,8,10,3,1,9,22,2,14,2,0,4,71,3,65,1,6,1,18,11,8,0,0,3,3,4,14,2,17,2,1,9,0,1,1596,"credo"
"518","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",105.445,1,0.910822847,6.497,0.147208122,21.7,44.23,6.137,3.975,0.976,1.116,0.697,1.674,4.114,4.324,2.929,4.184,0.418,0.976,0.139,0.976,0.976,3.905,1.464,4.045,0.628,0.07,0,1.046,1.325,3.766,3.138,3.487,0.767,0.349,2.092,0.279,0.697,3.696,5.509,3.905,0.976,0.767,0.279,0,0.976,5.091,2.301,2.999,3.696,0.488,0,0.697,1.255,3.417,3.278,27,35,4,24,6,12,11,18,7,11,1,4,6,19,2,15,2,0,6,43,3,38,1,7,2,15,11,9,0,0,3,3,4,15,0,13,2,2,8,0,0,1402,"credo"
"519","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",111.722,1,0.647412501,6.504,0.106995885,14.17,51.93,5.424,3.051,2.034,0.203,1.831,0.203,6.102,4.746,1.356,4.407,0.271,0.407,0,0.61,1.627,6.915,4.407,4.203,0.407,0.746,0.339,0.203,0.339,3.593,1.153,4.271,0.61,0.339,1.492,0,1.559,3.593,5.356,3.051,1.559,0.271,0,0.339,0.542,4.407,0.949,2.644,5.153,0.068,1.153,0.61,0.678,3.525,3.254,44,34,8,27,5,12,9,16,8,11,3,5,7,21,2,14,3,0,4,68,2,62,3,8,1,16,10,8,0,0,3,3,4,13,0,18,2,1,11,1,3,1485,"credo"
"520","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",106.844,3,0.89673346,6.98961,0.185022026,16.9,56.06,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,17,5,10,14,24,8,12,1,1,8,19,4,21,2,0,4,14,4,7,1,8,3,22,11,13,1,0,3,3,4,22,0,6,2,1,7,0,0,2022,"credo"
"521","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",121.648,6,0.764066529,6.85601,0.126227209,16.85,56.04,5.968,4.75,1.096,1.401,1.462,1.401,4.933,4.75,2.862,4.75,0.548,0.67,0.244,0.487,0.609,4.568,1.035,4.689,0.487,0.122,0,1.035,0.67,4.75,1.523,4.507,0.609,0,3.045,0.853,0.365,4.324,5.055,3.898,0.609,0.853,0.609,0.061,0.548,4.75,1.035,3.654,4.446,0.061,0,0.122,0.67,4.263,0.853,56,35,5,46,7,10,15,26,8,12,1,4,10,24,4,21,3,0,4,85,4,79,1,8,3,22,12,12,1,0,4,3,4,22,2,17,2,4,7,0,0,1586,"credo"
"522","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",113.005,5,0.571516983,6.75438,0.139146568,16.51,54.66,4.498,5.017,0.173,0.519,0.865,1.427,5.32,4.325,2.163,5.277,0.562,0.995,0.173,0.822,1.687,5.234,1.773,3.201,1.298,0.13,0,0.087,0.303,3.979,0.649,4.628,0.043,0,2.465,0.562,2.206,4.455,5.882,5.45,0.26,0.519,0.735,0.13,0.26,5.536,1.557,4.022,4.022,0.389,0.26,0,1.384,4.022,0.735,81,73,4,46,6,12,11,22,9,13,3,3,12,23,2,15,2,0,4,94,2,89,2,7,2,16,11,10,0,0,3,3,4,15,0,23,2,1,12,0,2,2305,"credo"
"523","attribution_data_updated.csv:Palestrina_Giovanni Perluigi da",119.531,7,0.750655607,6.25031,0.088091354,14.62,48.24,5.519,4.695,0.247,1.565,0.247,1.977,4.613,5.848,3.46,3.707,0.824,1.565,0,0.988,0.824,4.036,1.565,4.283,0.659,0,0,0.165,2.471,4.778,3.789,4.366,0.082,0.494,2.224,0.082,1.153,5.272,5.107,2.718,0.329,0.741,0.659,0,0.329,3.377,1.483,3.213,4.036,0.577,0,0,1.153,3.707,1.071,13,41,4,22,5,11,10,16,9,11,6,2,14,25,2,14,2,0,4,58,2,54,1,8,1,13,11,9,0,0,3,3,4,13,0,6,2,1,8,0,0,1253,"credo"
